FECH;ADUA;PAIS;COD_PAI4;COD_SAL1;COD_SAL;DPTO2;VIA;BANDERA;REGIM;MODAD;FINALID;CER_ORI1;SISESP;DPTO1;UNID;CODUNI2;CANTI;PBK;PNK;FOBDOL;FOBPES
2312;3;589;PER;3;BOG;11;9;249;1;199;2;8;2;11;33;KG;4,03;4,67;4,03;123,5;493815,98
2312;3;589;PER;3;BOG;11;9;249;1;199;2;8;2;11;11;U;1000;12,23;10,55;59,2;236711,78
2312;3;589;PER;3;BOG;11;9;589;1;198;1;1;1;11;33;KG;2137,42;2181,06;2137,42;184751,83;739653291
2312;3;589;PER;3;BOG;11;9;589;1;198;1;1;2;25;33;KG;43,5;47,43;43,5;1335,01;5227138,2
2312;3;589;PER;3;BOG;11;9;589;1;198;1;1;2;25;33;KG;246,2;268,48;246,2;8620,15;33751593,91
2312;3;589;PER;3;BOG;11;9;589;1;198;1;1;2;25;33;KG;139,9;152,56;139,9;3249;12721232,07
2312;3;589;PER;3;BOG;11;9;589;1;198;1;1;2;25;33;KG;10,6;11,55;10,6;117,36;459514,86
2312;3;589;PER;3;BOG;11;9;589;1;198;1;1;2;11;11;U;148;50,9;42,45;3111,16;12181529,19
2312;3;589;PER;3;BOG;11;9;589;1;198;1;1;2;11;11;U;20;2,99;2,99;533,14;2132256,11
2312;3;589;PER;3;BOG;11;9;589;1;198;1;1;2;11;11;U;184;72,09;60,14;4406,8;17254516,92
2312;3;589;PER;3;BOG;11;9;589;1;198;1;1;2;11;11;U;170;44,27;35,83;1781,9;6976904,71
2312;3;589;PER;3;BOG;11;9;589;1;198;1;1;2;11;11;U;576;23,7;23,7;2246,4;8795621,95
2312;3;589;PER;3;BOG;11;9;589;1;198;1;1;2;11;11;U;275;50,74;41,06;2042,07;7995582,14
2312;3;589;PER;3;BOG;11;9;589;1;198;1;1;2;11;11;U;72;6,65;6,65;1182,84;4730685,78
2312;3;589;PER;3;BOG;11;9;589;1;198;1;1;2;11;11;U;36;5,34;5,34;950,1;3799858,44
2312;3;589;PER;3;BOG;11;9;589;1;198;1;1;2;11;11;U;2;1,1;0,98;105,04;411276,76
2312;3;589;PER;3;BOG;11;9;589;1;198;1;1;2;11;11;U;138;43,77;36,74;2689,1;10528982,8
2312;3;589;PER;3;BOG;11;9;589;1;198;1;1;2;11;11;U;24;5,51;4,45;221,76;868285,75
2312;3;589;PER;3;BOG;11;9;589;1;198;1;1;2;11;11;U;12;9,31;7,53;374,72;1467189,92
2312;3;589;PER;3;BOG;11;9;589;1;198;1;1;2;11;11;U;24;6,98;5,65;281,04;1100392,44
2312;3;589;PER;3;BOG;11;9;589;1;198;1;1;2;11;11;U;16;0,6;0,6;281,07;1124119,79
2312;3;589;PER;3;BOG;11;9;589;1;198;1;1;2;11;11;U;126;47,45;38,43;1978,86;7754443,24
2312;3;589;PER;3;BOG;11;9;589;1;198;1;1;2;11;11;U;1480;144,1;144,1;14392,45;56426966,29
2312;3;589;PER;3;BOG;11;9;589;1;198;1;1;2;11;11;U;23;2,33;2,33;1086,11;4343820,91
2312;3;589;PER;3;BOG;11;9;589;1;198;1;1;2;11;19;2U;206;137;111,78;10398,2;40713424,22
2312;3;589;PER;3;BOG;11;9;589;1;198;1;1;2;11;33;KG;44,29;45,19;44,29;4853,55;19413763,18
2312;3;589;PER;3;BOG;11;9;589;1;198;1;7;2;11;11;U;5072;445;395,62;2046,55;8167535,46
2312;3;589;PER;3;BOG;11;9;589;1;198;1;8;1;11;11;U;4;18;16,48;760;2922055,6
2312;3;589;PER;3;BOG;11;9;589;1;198;1;8;2;11;33;KG;254,33;286,96;254,33;66206,8;264728551,9
2312;3;589;PER;3;BOG;11;9;589;1;198;1;8;2;11;33;KG;74,61;150,97;74,61;9880,31;39140796,01
2312;3;589;PER;3;BOG;11;9;589;1;198;1;8;2;11;11;U;112;42;40;936,5;3625612,92
2312;3;589;PER;3;BOG;11;9;589;1;198;1;8;2;11;11;U;144;196;157,68;5080;20234402
2312;3;589;PER;3;BOG;11;9;589;1;198;1;8;2;25;11;U;6;3,48;3,2;0,06;234,92
2312;3;589;PER;3;BOG;11;9;589;1;198;1;8;2;11;11;U;209;624;588,46;39712,27;156716332,8
2312;3;589;PER;3;BOG;11;9;589;1;198;1;8;2;25;33;KG;9,6;10,46;9,6;0,5;1957,71
2312;3;589;PER;3;BOG;11;9;589;1;198;1;8;2;11;11;U;31;15,67;11,12;3094,55;12116493,9
2312;3;589;PER;3;BOG;11;9;589;1;198;1;8;2;11;11;U;2;0,99;0,9;1011,14;3959047,89
2312;3;589;PER;3;BOG;11;9;589;1;198;1;8;2;11;11;U;2;0,95;0,87;975;3817544,25
2312;3;589;PER;3;BOG;11;9;589;1;198;1;8;2;11;11;U;3;0,94;0,85;960,45;3760574,74
2312;3;589;PER;3;BOG;11;9;589;1;198;1;8;2;11;11;U;400;69;69;1780;6891181
2312;3;589;PER;3;BOG;11;9;589;1;198;1;8;2;11;11;U;3;0,99;0,9;1012,5;3964372,87
2312;3;589;PER;3;BOG;11;9;589;1;198;1;8;2;11;11;U;4;4,42;3,6;1488;5826159,84
2312;3;589;PER;3;BOG;11;9;589;1;198;1;8;2;11;11;U;4;2,92;2,38;984;3852783,12
2312;3;589;PER;3;BOG;11;9;589;1;198;1;8;2;11;11;U;2;0,72;0,59;1096;4291311,28
2312;3;589;PER;3;BOG;11;9;589;1;198;1;8;2;11;11;U;45;25,27;21,75;12718,39;49797965,74
2312;3;589;PER;3;BOG;11;9;589;1;198;1;8;2;11;11;U;20;8,47;7,7;8632,33;33799283,85
2312;3;589;PER;3;BOG;11;9;589;1;198;1;8;2;11;11;U;15;8,33;6,98;340,92;1334848,39
2312;3;589;PER;3;BOG;11;9;589;1;198;1;8;2;11;11;U;42;20,56;17,73;10734,07;42034315,29
2312;3;589;PER;3;BOG;11;9;589;1;198;1;8;2;11;11;U;1;0,27;0,24;275;1076743,25
2312;3;589;PER;3;BOG;11;9;589;1;198;1;8;2;11;11;U;506;278,62;240,97;6962,8;27577229,2
2312;3;589;PER;3;BOG;11;9;589;1;198;1;8;2;11;11;U;237;108,46;92,45;11313,78;44427918,41
2312;3;589;PER;3;BOG;11;9;589;1;198;1;8;2;11;11;U;15;3,81;3,54;276,3;1091584,98
2312;3;589;PER;3;BOG;11;9;589;1;198;1;8;2;11;11;U;8;2,9;2,6;932,96;3652939,56
2312;3;589;PER;3;BOG;11;9;589;1;198;1;8;2;11;11;U;14;4,7;4,14;3549,03;13895978,53
2312;3;589;PER;3;BOG;11;9;589;1;198;1;8;2;11;11;U;18;5,63;5,01;361,05;1413666
2312;3;589;PER;3;BOG;11;9;589;1;198;1;8;2;11;11;U;50;14,66;13,07;940,5;3682461,91
2312;3;589;PER;3;BOG;11;9;589;1;198;1;8;2;11;11;U;66;29,5;24,58;14677,66;57469350,27
2312;3;589;PER;3;BOG;11;9;589;1;198;1;8;2;11;11;U;3;0,92;0,82;59,52;233046,39
2312;3;589;PER;3;BOG;11;9;589;1;198;1;8;2;11;11;U;22;4,84;4,71;236;940023,4
2312;3;589;PER;3;BOG;11;9;589;1;198;1;8;2;11;11;U;160;34,39;33,57;3242;12861320,1
2312;3;589;PER;3;BOG;11;9;589;1;198;1;8;2;11;11;U;40;16;14,4;800;3097160
2312;3;589;PER;3;BOG;11;9;589;1;198;1;8;2;11;11;U;55;14,36;10,19;2834,95;11100048,27
2312;3;589;PER;3;BOG;11;9;589;1;198;1;8;2;11;33;KG;266;416;266;5347,55;21158971,93
2312;3;589;PER;3;BOG;11;9;589;1;198;1;8;2;11;11;U;1200;75;74;3333,5;13411370,53
2312;3;589;PER;3;BOG;11;9;589;1;198;1;8;2;11;11;U;15000;207;185;7850;31399293,5
2312;3;589;PER;3;BOG;11;9;589;1;198;1;8;2;11;11;U;1;29,27;28,95;2378,4;9410757,98
2312;3;589;PER;3;BOG;11;9;589;1;198;1;8;2;11;11;U;5;59,49;58,83;4833;19123021,08
2312;3;589;PER;3;BOG;11;9;589;1;198;1;8;2;11;11;U;1;1,22;1,21;99,7;394488,97
2312;3;589;PER;3;BOG;11;9;589;1;199;1;1;1;11;33;KG;59,06;60,28;59,06;7591,18;30285392,16
2312;3;589;PER;3;BOG;11;9;589;1;199;1;8;1;11;33;KG;670;832;670;66727,5;255035841,4
2312;3;589;PER;3;BOG;11;9;589;1;199;1;8;2;11;11;U;10000;285;278,1;3800;14917926
2312;3;589;PER;3;BOG;11;9;589;1;2;2;8;2;11;33;KG;20;23;20;405,6;1595058,5
2312;3;589;PER;3;BOG;25;0;580;1;198;1;1;1;25;33;KG;215,77;220,16;215,77;2750,79;10974414,24
2312;3;589;PER;3;BOG;25;0;580;1;198;1;1;1;25;33;KG;121,11;123,57;121,11;5677,44;22650430,75
2312;3;589;PER;3;BOG;25;0;580;1;198;1;1;1;25;33;KG;277,14;282,79;277,14;7555,23;30141967,84
2312;3;589;PER;3;BOG;25;0;580;1;198;1;1;1;25;33;KG;221,13;225,63;221,13;3494,86;13942918,71
2312;3;589;PER;3;BOG;25;0;580;1;198;1;1;2;25;33;KG;12,47;12,72;12,47;612,67;2444277,59
2312;3;589;PER;3;BOG;25;0;580;1;198;1;1;2;25;33;KG;332,56;339,33;332,56;2923,01;11661494,54
2312;3;589;PER;3;BOG;25;0;580;1;198;1;1;2;25;33;KG;31,5;32,14;31,5;131,44;524386,45
2312;3;589;PER;3;BOG;25;0;580;1;198;1;8;1;25;33;KG;13,05;13,32;13,05;144,29;575652,16
2312;3;589;PER;3;BOG;25;0;580;1;198;1;8;2;25;33;KG;3,66;3,73;3,66;84,91;338752,69
2312;3;589;PER;3;BOG;25;0;580;1;198;1;8;2;25;11;U;84;1,34;1,32;104,67;417586,19
2312;3;589;PER;3;BOG;25;1;211;1;198;1;1;1;25;33;KG;465,91;475,41;465,91;2422,62;9665163,62
2312;3;589;PER;3;BOG;25;1;211;1;198;1;1;1;25;33;KG;121,42;123,89;121,42;6397,24;25522108,84
2312;3;589;PER;3;BOG;25;1;211;1;198;1;1;1;25;33;KG;86,85;88,62;86,85;2270,81;9059510,03
2312;3;589;PER;3;BOG;25;1;211;1;198;1;1;1;25;33;KG;26,19;26,72;26,19;804,65;3210191,4
2312;3;589;PER;3;BOG;25;1;211;1;198;1;1;1;25;33;KG;227,9;232,54;227,9;5863,31;23391968,41
2312;3;589;PER;3;BOG;25;1;211;1;198;1;8;1;11;33;KG;324,89;325,99;324,89;15184;60713375,84
2312;3;589;PER;3;BOG;25;1;211;1;198;1;8;1;25;33;KG;199,33;200,01;199,33;29100;116356641
2312;3;589;PER;3;BOG;25;1;211;1;198;1;8;1;25;33;KG;785,31;787,98;785,31;11805,72;47205289,46
2312;3;589;PER;3;BOG;25;9;149;1;198;1;8;1;25;33;KG;2440,32;2440,32;2440,32;58770;234544017,6
2312;3;589;PER;3;BOG;25;9;169;1;198;1;1;1;25;33;KG;2116,52;2162,37;2116,52;15702,63;62779417,27
2312;3;589;PER;3;BOG;25;9;169;1;198;1;1;1;25;33;KG;128,74;133,98;128,74;6220,4;24640444,1
2312;3;589;PER;3;BOG;25;9;169;1;198;1;1;1;25;33;KG;1,44;1,46;1,44;58,52;233546,29
2312;3;589;PER;3;BOG;25;9;169;1;198;1;1;1;25;33;KG;18,51;18,88;18,51;585,08;2334984,07
2312;3;589;PER;3;BOG;25;9;169;1;198;1;1;1;25;33;KG;227,71;233,72;227,71;3083,85;12263389,67
2312;3;589;PER;3;BOG;25;9;169;1;198;1;1;1;25;33;KG;4647,19;4884,83;4647,19;598995,75;2369605923
2312;3;589;PER;3;BOG;25;9;169;1;198;1;1;2;25;33;KG;3,43;3,5;3,43;68,79;274532,63
2312;3;589;PER;3;BOG;25;9;169;1;198;1;1;2;25;33;KG;275,94;421,45;275,94;13541,42;53521062,56
2312;3;589;PER;3;BOG;25;9;169;1;198;1;1;2;25;33;KG;188,02;310,18;188,02;8793,38;34746461,02
2312;3;589;PER;3;BOG;25;9;169;1;198;1;1;2;25;33;KG;219,72;224,21;219,72;940,42;3753103,36
2312;3;589;PER;3;BOG;25;9;169;1;198;1;1;2;25;11;U;379;174,6;157,02;2838,71;11163482,55
2312;3;589;PER;3;BOG;25;9;169;1;198;1;1;2;25;11;U;1119;312,11;279,05;5631,07;22273814,03
2312;3;589;PER;3;BOG;25;9;169;1;198;1;1;2;25;11;U;1286;399,03;357,24;7119,05;28349116,83
2312;3;589;PER;3;BOG;25;9;169;1;198;1;1;2;25;11;U;176;82,25;73,9;1140,42;4501333,35
2312;3;589;PER;3;BOG;25;9;169;1;198;1;1;2;25;11;U;3735;842,44;754,52;13527,83;53345519,62
2312;3;589;PER;3;BOG;25;9;169;1;198;1;1;2;25;11;U;64;12,21;10,94;242,72;970858,15
2312;3;589;PER;3;BOG;25;9;169;1;198;1;1;2;25;11;U;2031;371,99;332,28;6799,01;26926942,45
2312;3;589;PER;3;BOG;25;9;169;1;198;1;1;2;25;11;U;214;41,11;36,86;975,27;3884423,42
2312;3;589;PER;3;BOG;25;9;169;1;198;1;1;2;25;11;U;4813;705,23;630,51;11925,51;47129473,75
2312;3;589;PER;3;BOG;25;9;169;1;198;1;1;2;25;11;U;762;81,65;73,18;1623,06;6492093,92
2312;3;589;PER;3;BOG;25;9;169;1;198;1;1;2;25;11;U;207;55,07;49,07;956,03;3764812,55
2312;3;589;PER;3;BOG;25;9;169;1;198;1;1;2;25;11;U;2752;412,07;369,39;8704,41;34684904,01
2312;3;589;PER;3;BOG;25;9;169;1;198;1;1;2;25;11;U;1034;186,86;167,7;3330,04;13248237,19
2312;3;589;PER;3;BOG;25;9;169;1;198;1;1;2;25;11;U;1219;336,01;300,59;5392,1;21383962,79
2312;3;589;PER;3;BOG;25;9;169;1;198;1;1;2;25;11;U;17333;2629,16;2354,19;40078,22;157965240,4
2312;3;589;PER;3;BOG;25;9;169;1;198;1;1;2;25;11;U;1291;359,2;321,51;4845,97;19173736,65
2312;3;589;PER;3;BOG;25;9;169;1;198;1;1;2;25;11;U;167;85,27;76,42;1694,84;6779207,46
2312;3;589;PER;3;BOG;25;9;169;1;198;1;1;2;25;11;U;3237;425,18;379,36;8823,67;34811822,14
2312;3;589;PER;3;BOG;25;9;169;1;198;1;1;2;25;11;U;603;167,52;150,17;3639,86;14460033,51
2312;3;589;PER;3;BOG;25;9;169;1;198;1;1;2;25;11;U;158;78,36;70,33;1655,18;6572787,29
2312;3;589;PER;3;BOG;25;9;169;1;198;1;1;2;25;11;U;443;95,61;85,69;1900,47;7601708,95
2312;3;589;PER;3;BOG;25;9;169;1;198;1;1;2;25;11;U;90;27,13;24,32;539,34;2157311,45
2312;3;589;PER;3;BOG;25;9;169;1;198;1;1;2;25;11;U;1333;252,54;226,66;5340,02;21106412,23
2312;3;589;PER;3;BOG;25;9;169;1;198;1;1;2;25;11;U;304;43,66;38,88;1313,28;5164591,79
2312;3;589;PER;3;BOG;25;9;169;1;198;1;1;2;25;11;U;1026;424,15;380,72;8140,4;32205318,79
2312;3;589;PER;3;BOG;25;9;169;1;198;1;1;2;25;11;U;1045;137,75;123,2;3562,71;14025089,57
2312;3;589;PER;3;BOG;25;9;169;1;198;1;1;2;25;11;U;609;134,83;120,99;3380,39;13410649,67
2312;3;589;PER;3;BOG;25;9;169;1;198;1;1;2;25;11;U;137;22,02;19,8;886,39;3485808,45
2312;3;589;PER;3;BOG;25;9;169;1;198;1;1;2;25;11;U;613;102,12;91,67;2396,06;9496127,31
2312;3;589;PER;3;BOG;25;9;169;1;198;1;1;2;25;11;U;11;2,68;2,4;53,35;213395,19
2312;3;589;PER;3;BOG;25;9;169;1;198;1;1;2;25;11;U;821;302,37;270,91;6399,31;25410679,76
2312;3;589;PER;3;BOG;25;9;169;1;198;1;1;2;25;11;U;12;2,87;2,58;57,24;228954,84
2312;3;589;PER;3;BOG;25;9;169;1;198;1;1;2;25;11;U;92;8,57;7,68;170,47;681864,65
2312;3;589;PER;3;BOG;25;9;169;1;198;1;1;2;25;11;U;3751;382,04;340,87;14369,85;56510728,4
2312;3;589;PER;3;BOG;25;9;169;1;198;1;1;2;25;33;KG;211,01;475,25;211,01;7767,36;30733184,62
2312;3;589;PER;3;BOG;25;9;169;1;198;1;8;1;25;33;KG;2,81;2,87;2,81;38,94;155404,86
2312;3;589;PER;3;BOG;25;9;169;1;198;1;8;2;25;33;KG;2;2,17;2;57,5;227513,7
2312;3;589;PER;3;BOG;25;9;169;1;198;1;8;2;25;33;KG;12;13,04;12;284,98;1127597,46
2312;3;589;PER;3;BOG;25;9;169;1;198;1;8;2;25;33;KG;50;54,35;50;438,69;1735791,04
2312;3;589;PER;3;BOG;25;9;169;1;198;1;8;2;25;33;KG;250;297,33;250;5813,05;22760590,36
2312;3;589;PER;3;BOG;25;9;169;1;198;1;8;2;25;33;KG;500;594,66;500;8154,95;31930135,87
2312;3;589;PER;3;BOG;25;9;169;1;198;1;8;2;25;33;KG;285;332;285;5118,6;20248567,36
2312;3;589;PER;3;BOG;25;9;169;1;198;1;8;2;25;33;KG;2298;2672;2298;70601,5;278201748,7
2312;3;589;PER;3;BOG;25;9;169;1;198;1;8;2;5;33;KG;279,1;328;279,1;15319,27;60488750,36
2312;3;589;PER;3;BOG;25;9;169;1;198;1;8;2;25;33;KG;15,91;16,22;15,91;1717,47;6854216,67
2312;3;589;PER;3;BOG;25;9;169;1;198;1;8;2;25;33;KG;1,59;1,62;1,59;31,84;127069,61
2312;3;589;PER;3;BOG;25;9;169;1;198;1;8;2;25;33;KG;4,39;4,47;4,39;343,48;1370787,46
2312;3;589;PER;3;BOG;25;9;169;1;198;1;8;2;25;33;KG;3375;3669,23;3375;6555,93;25940241,58
2312;3;589;PER;3;BOG;25;9;169;1;198;1;8;2;25;33;KG;1320;1435,07;1320;4005,54;15848960,45
2312;3;589;PER;3;BOG;25;9;169;1;198;1;8;2;25;33;KG;554;643,63;554;4057,88;16163144,72
2312;3;589;PER;3;BOG;25;9;169;1;198;1;8;2;25;33;KG;300;322,36;300;1746;6954579,9
2312;3;589;PER;3;BOG;25;9;169;1;198;1;8;2;25;33;KG;20;21,74;20;534,38;2114413,4
2312;3;589;PER;3;BOG;25;9;169;1;198;1;8;2;25;33;KG;1;1,08;1;11,95;47283,28
2312;3;589;PER;3;BOG;25;9;169;1;198;1;8;2;25;11;U;50;454;450;9500;37985845
2312;3;589;PER;3;BOG;25;9;169;1;198;1;8;2;25;11;U;5289;2541;2085;21938,47;87384216,78
2312;3;589;PER;3;BOG;25;9;169;1;198;1;8;2;25;33;KG;25,99;25,99;25,99;2039,64;8021067,85
2312;3;589;PER;3;BOG;25;9;169;1;198;1;8;2;5;33;KG;4768;4768;4768;28262,9;111441462,6
2312;3;589;PER;3;BOG;25;9;169;1;198;1;8;2;25;11;U;8;1994;1646;13709,7;52849397,3
2312;3;589;PER;3;BOG;25;9;169;1;198;1;8;2;25;11;U;35000;200;184,2;6162;24638818,62
2312;3;589;PER;3;BOG;25;9;169;1;198;1;8;2;11;11;U;280;278,32;237,93;7481,4;28963866,03
2312;3;589;PER;3;BOG;25;9;169;1;198;1;8;2;25;11;U;70;217,66;186,07;5851;22651853,95
2312;3;589;PER;3;BOG;25;9;169;1;198;1;8;2;25;11;U;1;7,82;7;568,98;2237565,05
2312;3;589;PER;3;BOG;25;9;169;1;198;1;8;2;25;11;U;4;61,51;55;505,5;1987924,24
2312;3;589;PER;3;BOG;25;9;169;1;198;1;8;2;25;11;U;2;15,65;14;513;2017418,67
2312;3;589;PER;3;BOG;25;9;169;1;199;1;8;2;5;33;KG;10,66;24;10,66;391,71;1549902,45
2312;3;589;PER;3;BOG;25;9;169;1;2;2;8;2;25;11;U;200;1;0,9;10;39985,1
2312;3;589;PER;3;BOG;25;9;169;1;104;2;8;2;25;11;U;20;104,61;92,31;1000;3948540
2312;3;589;PER;3;BOG;25;9;169;1;104;2;8;2;25;33;KG;83,08;94,15;83,08;900;3553686
2312;3;589;PER;3;BOG;25;9;169;1;104;2;8;2;25;11;U;1;5,23;4,62;50;197427
2312;3;589;PER;3;BOG;25;9;169;1;104;2;8;2;11;11;U;1;54;29,15;11221,27;44868360,3
2312;3;589;PER;3;BOG;25;9;249;1;198;1;1;1;25;33;KG;1264,42;1290,17;1264,42;12401,47;49341360,37
2312;3;589;PER;3;BOG;25;9;249;1;198;1;1;1;25;33;KG;677,8;691,58;677,8;30532,3;121562104,9
2312;3;589;PER;3;BOG;25;9;249;1;198;1;1;1;25;33;KG;311,21;317,52;311,21;8763,36;34992612,79
2312;3;589;PER;3;BOG;25;9;249;1;198;1;1;1;25;33;KG;45,06;45,97;45,06;1455,56;5772336,89
2312;3;589;PER;3;BOG;25;9;249;1;198;1;1;1;25;33;KG;2672,81;2727,28;2672,81;37883,4;150993925,9
2312;3;589;PER;3;BOG;25;9;249;1;198;1;1;1;25;33;KG;48,42;49,4;48,42;1073,73;4293320,14
2312;3;589;PER;3;BOG;25;9;249;1;198;1;1;2;25;33;KG;1,84;1,87;1,84;35,04;139840,43
2312;3;589;PER;3;BOG;25;9;249;1;198;1;1;2;25;33;KG;92,61;94,47;92,61;4745,08;18900544,01
2312;3;589;PER;3;BOG;25;9;249;1;198;1;1;2;25;33;KG;699,76;714,02;699,76;11971,62;47663032,61
2312;3;589;PER;3;BOG;25;9;249;1;198;1;1;2;25;33;KG;572,47;584,12;572,47;2437,83;9696940,17
2312;3;589;PER;3;BOG;25;9;249;1;198;1;1;2;25;33;KG;40,12;40,93;40,12;746,66;2985527,47
2312;3;589;PER;3;BOG;25;9;249;1;198;1;1;2;25;11;U;50314;487,34;477,63;7426,84;29696294
2312;3;589;PER;3;BOG;25;9;249;1;198;1;1;2;25;33;KG;14,9;15,2;14,9;138,73;554713,29
2312;3;589;PER;3;BOG;25;9;249;1;198;1;1;2;25;11;U;6400;15,8;15,5;1097,24;4383916,56
2312;3;589;PER;3;BOG;25;9;249;1;198;1;8;1;25;11;U;5200;157,24;153;936;3743466,48
2312;3;589;PER;3;BOG;25;9;249;1;198;1;8;1;25;11;U;200;14,38;14;48;191972,64
2312;3;589;PER;3;BOG;25;9;249;1;198;1;8;1;25;11;U;200;13,36;13;90;359948,7
2312;3;589;PER;3;BOG;25;9;249;1;198;1;8;1;25;33;KG;137,11;139,86;137,11;1771,58;7042455,53
2312;3;589;PER;3;BOG;25;9;249;1;198;1;8;1;25;33;KG;3,53;3,6;3,53;93,46;372265,19
2312;3;589;PER;3;BOG;25;9;249;1;198;1;8;2;25;33;KG;240;299;240;10679,4;42965468,87
2312;3;589;PER;3;BOG;25;9;249;1;198;1;8;2;25;33;KG;1;1,35;1;33,11;129982,24
2312;3;589;PER;3;BOG;25;9;249;1;198;1;8;2;25;33;KG;0,76;0,77;0,76;42,63;169801,68
2312;3;589;PER;3;BOG;25;9;249;1;198;1;8;2;25;33;KG;44,34;45,24;44,34;5143,25;20495459,38
2312;3;589;PER;3;BOG;25;9;249;1;198;1;8;2;25;33;KG;35,4;36,11;35,4;2867,52;11465807,39
2312;3;589;PER;3;BOG;25;9;249;1;198;1;8;2;25;33;KG;30;33,96;30;1692,64;6768037,96
2312;3;589;PER;3;BOG;25;9;249;1;198;1;8;2;25;33;KG;4;5,42;4;616,62;2420708,29
2312;3;589;PER;3;BOG;25;9;249;1;198;1;8;2;25;33;KG;1;1,35;1;13,69;53743,79
2312;3;589;PER;3;BOG;25;9;249;1;198;1;8;2;25;11;U;3500;49,38;48,39;1207,05;4826401,49
2312;3;589;PER;3;BOG;25;9;249;1;198;1;8;2;25;11;U;4;135;120;8528;34111232,48
2312;3;589;PER;3;BOG;25;9;249;1;198;1;8;2;25;11;U;1108;17,85;17,5;781,39;3115429,99
2312;3;589;PER;3;BOG;25;9;589;1;198;1;1;1;25;33;KG;83,76;85,46;83,76;1969,45;7966858,52
2312;3;589;PER;3;BOG;25;9;589;1;198;1;1;1;25;33;KG;112,69;114,98;112,69;5652,69;22866374,63
2312;3;589;PER;3;BOG;25;9;589;1;198;1;1;1;25;33;KG;5,79;5,89;5,79;212,56;859851,95
2312;3;589;PER;3;BOG;25;9;589;1;198;1;1;1;25;33;KG;760,34;775,84;760,34;8621,51;34875904,67
2312;3;589;PER;3;BOG;25;9;589;1;198;1;1;1;25;33;KG;63,3;68;63,3;7201,66;28321176,09
2312;3;589;PER;3;BOG;25;9;589;1;198;1;1;2;25;33;KG;5,82;5,93;5,82;283,19;1145565,84
2312;3;589;PER;3;BOG;25;9;589;1;198;1;1;2;25;33;KG;344,53;351,55;344,53;9416,97;37822031,3
2312;3;589;PER;3;BOG;25;9;589;1;198;1;1;2;25;33;KG;735,98;750,99;735,98;3110,76;12583708,56
2312;3;589;PER;3;BOG;25;9;589;1;198;1;8;1;25;33;KG;835;835;835;24994,9;96766505,6
2312;3;589;PER;3;BOG;25;9;589;1;198;1;8;1;25;33;KG;389,88;389,88;389,88;23990,3;93337706,75
2312;3;589;PER;3;BOG;25;9;589;1;198;1;8;1;25;33;KG;12,53;12,78;12,53;138,13;550726,32
2312;3;589;PER;3;BOG;25;9;589;1;198;1;8;1;25;33;KG;29,31;29,9;29,31;791,25;3200780,32
2312;3;589;PER;3;BOG;25;9;589;1;198;1;8;2;25;33;KG;2,57;2,62;2,57;207,05;837562,79
2312;3;589;PER;3;BOG;25;9;589;1;198;1;8;2;25;33;KG;993,31;1013,57;993,31;7379,69;29472477,29
2312;3;589;PER;3;BOG;25;9;589;1;198;1;8;2;25;11;U;20;1,47;1,2;72,36;286311,15
2312;3;589;PER;3;BOG;25;9;589;1;198;1;8;2;25;11;U;3;2,26;1,85;111,18;439912,57
2312;3;589;PER;3;BOG;25;9;589;1;198;1;8;2;25;11;U;162;38;31,17;1867,88;7390752,86
2312;3;589;PER;3;BOG;25;9;589;1;198;1;8;2;25;11;U;131;14,25;13,74;435,1;1753605,25
2312;3;589;PER;3;BOG;25;9;589;1;198;1;8;2;25;11;U;70;15,63;15,33;367,46;1486456,54
2312;3;589;PER;3;BOG;25;9;589;1;198;1;8;2;25;11;U;126;28,9;23,7;1420,48;5620498,44
2312;3;589;PER;3;BOG;25;9;589;1;198;1;8;2;25;11;U;22;8,63;7,08;424,28;1678774,13
2312;3;589;PER;3;BOG;25;9;589;1;198;1;8;2;25;11;U;14;13,83;11,34;679,8;2689805,44
2312;3;589;PER;3;BOG;25;9;589;1;198;1;8;2;25;11;U;172;143,44;117,67;7050,28;27896265,89
2312;3;589;PER;3;BOG;25;9;589;1;198;1;8;2;25;11;U;144;50,23;41,2;2468,93;9768963,46
2312;3;589;PER;3;BOG;25;9;589;1;198;1;8;2;25;11;U;438;71,52;58,67;3515,41;13909633,67
2312;3;589;PER;3;BOG;25;9;589;1;198;1;8;2;25;11;U;29;5,02;4,12;247,03;977438,42
2312;3;589;PER;3;BOG;25;9;589;1;198;1;8;2;25;11;U;25;7,99;6,55;393;1555006,68
2312;3;589;PER;3;BOG;25;9;589;1;198;1;8;2;25;11;U;44;9,27;7,6;455,88;1803807,74
2312;3;589;PER;3;BOG;25;9;589;1;198;1;8;2;25;19;2U;90;5,19;4,25;255,9;1012534,87
2312;3;589;PER;3;BOG;25;9;589;1;198;1;8;2;25;19;2U;36;2,75;2,25;135,6;536536,65
2312;3;589;PER;3;BOG;25;9;589;1;198;1;8;2;25;11;U;12;4,8;3,94;236,24;934744,98
2312;3;589;PER;3;BOG;25;9;589;1;198;1;8;2;25;11;U;32;79,93;65,57;3928,9;15545714,36
2312;3;589;PER;3;BOG;25;9;589;1;198;1;8;2;25;11;U;12;16,78;13,77;825;3264327
2312;3;589;PER;3;BOG;25;9;589;1;198;1;8;2;25;11;U;10;16,19;13,28;796,16;3150214,04
